id,pref_name,city_name,district_name,built_year,structure,top_floor_num,room_type,price,area,latitude,longitude,nearest_station_id,dist_to_nearest_station
A00210,東京都,世田谷区,鎌田３丁目,1998,ＲＣ,4,1R,2912.8057,21,35.61942719,139.6143343,S00004,1563.86
A00211,東京都,世田谷区,鎌田３丁目,1999,ＲＣ,4,1R,2928.7383,20,35.61926295,139.6156101,S00004,1414.91
A00212,東京都,世田谷区,鎌田３丁目,2000,ＲＣ,4,1R,2898.0283,27,35.61927013,139.6146491,S00004,1612.86
A00213,東京都,世田谷区,鎌田３丁目,1999,ＲＣ,5,1R,2997.6565,28,35.62075843,139.613165,S00004,2178.37
A00214,東京都,世田谷区,玉川４丁目,1986,ＲＣ,3,1R,2882.3975,20,35.61872796,139.6226165,S00004,1054.73
A00215,東京都,世田谷区,玉川４丁目,2008,ＲＣ,4,1R,3286.6394,29,35.61834911,139.6225004,S00004,1006.09
A00216,東京都,世田谷区,玉川４丁目,1994,ＲＣ,3,1R,2887.9255,30,35.61814088,139.6213822,S00004,1122.56
A00217,東京都,世田谷区,玉川４丁目,2002,ＲＣ,5,1R,3086.5818,23,35.6180487,139.6217642,S00004,905.5
A00218,東京都,世田谷区,玉川４丁目,1976,鉄骨造,4,1R,2617.0125,29,35.61840699,139.6220398,S00004,967.05
A00219,東京都,世田谷区,鎌田２丁目,1993,ＲＣ,5,1R,2939.3555,23,35.62120377,139.6097377,S00004,2064.55
A00220,東京都,世田谷区,鎌田２丁目,1994,ＲＣ,5,1R,3073.015,29,35.61758605,139.6090723,S00004,2407.88
A00221,東京都,世田谷区,鎌田２丁目,1996,鉄骨造,4,1R,2962.9753,20,35.61887222,139.6095058,S00004,2033.39
A00222,東京都,世田谷区,鎌田２丁目,1983,ＲＣ,3,1R,2770.36,25,35.62120243,139.6094827,S00004,2106.93
A00223,東京都,世田谷区,鎌田２丁目,1994,鉄骨造,2,1R,2905.1428,29,35.61934934,139.6087178,S00004,2104.4
A00224,東京都,世田谷区,鎌田２丁目,1986,ＲＣ,4,1R,3056.9934,22,35.61743871,139.6098398,S00004,2359.13
A00225,東京都,世田谷区,鎌田２丁目,1989,ＲＣ,4,1R,2923.334,23,35.61853511,139.6103424,S00004,1980.54
A00226,東京都,世田谷区,鎌田２丁目,1997,ＲＣ,5,1R,3010.7783,21,35.61709744,139.6109402,S00004,2274.04
A00227,東京都,世田谷区,鎌田２丁目,1997,ＲＣ,5,1R,2997.6565,30,35.6170651,139.6114859,S00004,2112.97
A00228,東京都,世田谷区,岡本１丁目,1983,ＲＣ,3,1R,2729.416,27,35.62183231,139.6221875,S00004,1532.36
A00229,東京都,世田谷区,岡本１丁目,2001,ＲＣ,4,1R,2860.072,21,35.62285896,139.6208011,S00004,1719.06
A00230,東京都,世田谷区,岡本２丁目,1990,ＲＣ,3,1R,2809.4775,24,35.62374252,139.6190907,S00004,1769.53
A00231,東京都,世田谷区,岡本２丁目,1996,ＲＣ,4,1R,2932.4917,27,35.61976215,139.6192308,S00004,1233.99
A00232,東京都,世田谷区,岡本２丁目,2014,ＲＣ,3,1R,2998.7656,23,35.62283559,139.6163566,S00004,1780.41
A00233,東京都,世田谷区,岡本２丁目,2007,ＲＣ,5,1R,3221.0205,28,35.62068926,139.6208085,S00004,1341.97
A00234,東京都,世田谷区,岡本２丁目,1997,ＲＣ,4,1R,2889.5825,24,35.62270902,139.6185946,S00004,1762.19
A00235,東京都,世田谷区,岡本２丁目,1989,ＲＣ,3,1R,2781.4958,25,35.62205804,139.6154489,S00004,1749.65
A00236,東京都,世田谷区,鎌田１丁目,2005,ＲＣ,6,1R,3092.512,23,35.61738073,139.6148191,S00004,1845.65
A00237,東京都,世田谷区,鎌田１丁目,1991,鉄骨造,2,1R,2914.6067,28,35.61691129,139.6145271,S00004,1917.41
A00238,東京都,世田谷区,鎌田１丁目,1994,鉄骨造,5,1R,2839.2788,28,35.61870893,139.6141342,S00004,1710.74
A00239,東京都,世田谷区,鎌田１丁目,2008,ＲＣ,5,1R,3251.9526,28,35.61697091,139.6189872,S00004,2106.79
A00240,東京都,世田谷区,鎌田１丁目,2002,鉄骨造,3,1R,2835.775,21,35.61894309,139.6137186,S00004,1644.66
A00241,東京都,世田谷区,岡本３丁目,1991,ＲＣ,5,1R,2953.1917,23,35.62479503,139.614894,S00004,2083.43
A00242,東京都,世田谷区,岡本３丁目,1978,ＲＣ,3,1R,2448.463,26,35.62413371,139.6159049,S00004,2056.26
A00243,東京都,世田谷区,岡本３丁目,1993,ＲＣ,5,1R,2943.7278,28,35.62524911,139.6144855,S00004,2086.28
A00244,東京都,世田谷区,岡本３丁目,1997,ＲＣ,3,1R,2940.2239,29,35.62529103,139.6152588,S00004,2174.89
A00245,東京都,世田谷区,岡本３丁目,1992,ＲＣ,3,1R,2909.9636,21,35.62548174,139.6161516,S00004,2015.25
A00246,東京都,世田谷区,岡本３丁目,1983,ＲＣ,5,1R,2826.5916,25,35.62338793,139.6151392,S00004,1938.15
A00247,東京都,世田谷区,鎌田４丁目,1983,ＳＲＣ,3,1R,2731.9553,28,35.62371652,139.6125795,S00004,2086.28
A00248,東京都,世田谷区,鎌田４丁目,1989,ＲＣ,3,1R,2851.6135,24,35.62318579,139.6113207,S00004,2071.64
A00249,東京都,世田谷区,鎌田４丁目,2008,鉄骨造,2,1R,2996.1196,21,35.62104431,139.6122208,S00004,1790.91
A00250,東京都,世田谷区,鎌田４丁目,1988,ＳＲＣ,5,1R,2829.975,21,35.62185936,139.6124135,S00004,1889.89
A00251,東京都,世田谷区,鎌田４丁目,1983,ＲＣ,3,1R,2732.4038,21,35.62285573,139.610675,S00004,2113.01
A00252,東京都,世田谷区,喜多見６丁目,1989,鉄骨造,4,1R,2891.9548,22,35.63123895,139.6031526,S00005,1388.06
A00253,東京都,世田谷区,喜多見６丁目,1992,ＲＣ,3,1R,2827.4858,23,35.63038558,139.6039539,S00005,1546.51
A00254,東京都,世田谷区,喜多見６丁目,1985,ＲＣ,6,1R,2899.8013,24,35.63135532,139.600667,S00005,1182.49
A00255,東京都,世田谷区,喜多見６丁目,1999,鉄骨造,3,1R,2857.2976,22,35.62988173,139.6043467,S00005,1606.51
A00256,東京都,世田谷区,喜多見６丁目,1974,ＲＣ,3,1R,2349.4507,21,35.6300954,139.6062276,S00005,1550.13
A00257,東京都,世田谷区,喜多見６丁目,1996,ＲＣ,4,1R,2901.251,29,35.63038623,139.6024256,S00005,1463.23
A00258,東京都,世田谷区,喜多見６丁目,1978,ＲＣ,5,1R,2446.717,24,35.63061451,139.6043897,S00005,1529.2
A00259,東京都,世田谷区,喜多見６丁目,1981,ＲＣ,5,1R,2684.6816,20,35.63027049,139.6047523,S00005,1701.82
A00260,東京都,世田谷区,喜多見６丁目,1997,ＲＣ,3,1R,2857.746,20,35.62997743,139.6029909,S00005,1542.69
A00261,東京都,世田谷区,喜多見５丁目,1991,鉄骨造,4,1R,2870.6516,22,35.6276739,139.6034957,S00005,1859.72
A00262,東京都,世田谷区,喜多見５丁目,1993,鉄骨造,2,1R,2911.8882,21,35.62732243,139.6017985,S00005,1935.07
A00263,東京都,世田谷区,喜多見５丁目,1982,ＲＣ,3,1R,2690.122,30,35.62712302,139.6027318,S00005,1927.18
A00264,東京都,世田谷区,喜多見５丁目,1993,ＲＣ,4,1R,2861.6362,22,35.62860549,139.6039499,S00005,1778.62
A00265,東京都,世田谷区,喜多見５丁目,1993,ＲＣ,4,1R,2861.6362,25,35.62834084,139.6035245,S00005,1780.33
A00266,東京都,世田谷区,喜多見５丁目,1981,ＲＣ,4,1R,2699.8452,29,35.62817026,139.6004709,S00005,1771.85
A00267,東京都,世田谷区,喜多見５丁目,1989,鉄骨造,2,1R,2866.9534,28,35.6278092,139.5999025,S00005,1904.17
A00268,東京都,世田谷区,喜多見５丁目,1993,鉄骨造,2,1R,2862.5835,28,35.62780043,139.5990631,S00005,1951.44
A00269,東京都,世田谷区,喜多見５丁目,1991,ＲＣ,5,1R,2842.1868,27,35.6291439,139.5998383,S00005,1814.49
A00270,東京都,世田谷区,砧８丁目,2005,鉄骨造,2,1R,3250.0945,25,35.63962016,139.6045144,S00005,766.89
A00271,東京都,世田谷区,砧８丁目,1996,鉄骨造,4,1R,3155.6091,27,35.63911963,139.604016,S00005,620.6
A00272,東京都,世田谷区,砧８丁目,2002,ＲＣ,4,1R,3190.2903,30,35.64006514,139.6044946,S00005,620.17
A00273,東京都,世田谷区,砧８丁目,1984,ＲＣ,3,1R,3028.72,20,35.63918161,139.6037453,S00005,570.92
A00274,東京都,世田谷区,砧８丁目,1984,ＲＣ,3,1R,2988.703,20,35.64103923,139.6029846,S00005,364.1
A00275,東京都,世田谷区,砧８丁目,1984,ＲＣ,2,1R,3021.8354,26,35.64036705,139.6038787,S00005,529.19
A00276,東京都,世田谷区,砧８丁目,1997,ＲＣ,4,1R,3215.7607,26,35.63934892,139.6027793,S00005,452.12
A00277,東京都,世田谷区,砧８丁目,2000,ＡＬＣ,3,1R,3081.8193,21,35.63867566,139.6048335,S00005,700.41
A00278,東京都,世田谷区,砧８丁目,1999,ＲＣ,2,1R,3153.9558,29,35.63981026,139.6023246,S00005,399.9
A00279,東京都,世田谷区,砧８丁目,1993,ＲＣ,5,1R,3131.989,24,35.6387452,139.6045502,S00005,697.02
A00280,東京都,世田谷区,砧８丁目,1987,ＲＣ,2,1R,3007.2668,26,35.6409854,139.6026118,S00005,368.31
A00281,東京都,世田谷区,祖師谷３丁目,1977,鉄骨造,3,1R,2594.6624,27,35.64343675,139.6030623,S00005,606.61
A00282,東京都,世田谷区,祖師谷３丁目,1982,ＲＣ,2,1R,2859.8677,22,35.64222435,139.6024405,S00005,408.69
A00283,東京都,世田谷区,祖師谷３丁目,2009,ＲＣ,5,1R,3366.9106,20,35.64324572,139.6033999,S00005,702.21
A00284,東京都,世田谷区,祖師谷３丁目,2007,鉄骨造,3,1R,3233.2004,27,35.6418151,139.6022034,S00005,359.48
A00285,東京都,世田谷区,砧７丁目,1984,ＲＣ,3,1R,2811.482,20,35.63567903,139.6055894,S00005,1033.27
A00286,東京都,世田谷区,成城１丁目,1992,鉄骨造,3,1R,3097.865,22,35.6352399,139.6036656,S00005,778.89
A00287,東京都,世田谷区,成城１丁目,2010,ＲＣ,4,1R,3450.0835,28,35.63802559,139.602719,S00005,609.86
A00288,東京都,世田谷区,成城１丁目,2001,ＲＣ,4,1R,3195.7874,24,35.63547306,139.6024951,S00005,717.81
A00289,東京都,世田谷区,成城１丁目,2003,鉄骨造,4,1R,3260.4243,28,35.63695371,139.6034392,S00005,722.36
A00290,東京都,世田谷区,成城１丁目,2005,ＲＣ,2,1R,3291.8027,23,35.63668033,139.6020699,S00005,596.1
A00291,東京都,世田谷区,成城１丁目,2006,ＲＣ,5,1R,3288.5269,22,35.63472579,139.6004587,S00005,897.88
A00292,東京都,世田谷区,成城１丁目,2005,ＡＬＣ,2,1R,3128.8865,24,35.63568813,139.6018478,S00005,669.63
A00293,東京都,世田谷区,成城１丁目,1986,ＲＣ,4,1R,3128.4048,27,35.63478803,139.6010389,S00005,717.41
A00294,東京都,世田谷区,成城１丁目,2008,ＲＣ,6,1R,3221.022,27,35.6331671,139.6006549,S00005,1211.03
A00295,東京都,世田谷区,成城１丁目,2010,ＲＣ,4,1R,3450.0835,30,35.63582849,139.6013874,S00005,632.09
A00296,東京都,世田谷区,成城１丁目,1979,ＲＣ,4,1R,2590.6416,30,35.63427492,139.6035456,S00005,950.32
A00297,東京都,世田谷区,成城２丁目,1982,ＲＣ,3,1R,2859.1128,20,35.63675632,139.5988693,S00005,485.73
A00298,東京都,世田谷区,成城２丁目,2007,ＲＣ,9,1R,3490.3071,30,35.63841938,139.600282,S00005,310.54
A00299,東京都,世田谷区,成城２丁目,2004,ＲＣ,5,1R,3386.5984,21,35.63709828,139.6012055,S00005,528.7
A00300,東京都,世田谷区,成城２丁目,2007,ＲＣ,9,1R,3413.2808,21,35.63980274,139.5987928,S00005,213.74
A00301,東京都,世田谷区,成城２丁目,1984,ＲＣ,5,1R,3153.8752,20,35.63754862,139.60054,S00005,448.58
A00302,東京都,世田谷区,成城２丁目,1985,ＲＣ,5,1R,3099.0684,20,35.63794803,139.5993888,S00005,493.98
A00303,東京都,世田谷区,成城６丁目,1985,ＲＣ,5,1R,2998.5303,20,35.64359235,139.5995038,S00005,377.81
A00304,東京都,世田谷区,成城６丁目,1990,ＲＣ,3,1R,2976.9546,21,35.64171268,139.5997818,S00005,233.04
A00305,東京都,世田谷区,成城６丁目,2000,ＡＬＣ,2,1R,2941.0447,30,35.64411533,139.599865,S00005,519.31
A00306,東京都,世田谷区,成城６丁目,1988,鉄骨造,2,1R,2998.6707,21,35.64564065,139.600417,S00005,753.4
A00307,東京都,世田谷区,喜多見３丁目,1994,ＲＣ,3,1R,3045.996,29,35.62433785,139.6004822,S00005,2426.87
A00308,東京都,世田谷区,成城７丁目,2002,ＲＣ,3,1R,2907.629,24,35.64720302,139.5976736,S00005,840.32
A00309,東京都,世田谷区,宇奈根２丁目,1993,ＲＣ,2,1R,2679.1387,29,35.6215282,139.6020798,S00005,2895.54
A00310,東京都,世田谷区,宇奈根２丁目,1997,ＰＣ,3,1R,2612.6987,29,35.62207708,139.6009626,S00005,2709.11
A00311,東京都,世田谷区,宇奈根２丁目,2002,鉄骨造,3,1R,3034.0764,25,35.622772,139.5995455,S00005,2604.43
A00312,東京都,世田谷区,宇奈根２丁目,1997,鉄骨造,3,1R,2700.5046,22,35.62229328,139.6019731,S00005,2784.83
A00313,東京都,世田谷区,宇奈根２丁目,1993,鉄骨造,3,1R,2670.2444,24,35.62260017,139.6046215,S00005,2698.5
A00314,東京都,世田谷区,宇奈根２丁目,1997,鉄骨造,2,1R,2708.9504,21,35.62147079,139.6009886,S00005,2896.76
A00315,東京都,世田谷区,宇奈根２丁目,1998,ＰＣ,4,1R,3007.4783,20,35.6235982,139.6007622,S00005,2502.18
A00316,東京都,世田谷区,宇奈根２丁目,1997,鉄骨造,2,1R,2700.5046,23,35.62248783,139.6041319,S00005,2694.07
A00317,東京都,世田谷区,喜多見４丁目,1994,ＡＬＣ,2,1R,2828.956,25,35.62692481,139.5976688,S00005,1975.13
A00318,東京都,世田谷区,喜多見４丁目,1991,ＲＣ,3,1R,2788.0312,22,35.62894589,139.5963957,S00005,1780.43
A00319,東京都,世田谷区,喜多見４丁目,1988,ＲＣ,3,1R,2847.0105,30,35.62668556,139.5972393,S00005,2015.54
A00320,東京都,世田谷区,喜多見７丁目,1981,鉄骨造,3,1R,2540.7407,23,35.6297041,139.5971215,S00005,1662.24
A00321,東京都,世田谷区,喜多見７丁目,1999,鉄骨造,3,1R,2817.1816,23,35.6335609,139.5950833,S00005,1390.86
A00322,東京都,世田谷区,喜多見７丁目,1977,鉄骨造,3,1R,2363.4067,25,35.63173626,139.5977833,S00005,1322.97
A00323,東京都,世田谷区,喜多見７丁目,2007,ＲＣ,3,1R,3020.9438,24,35.63062171,139.5968688,S00005,1476.15
A00324,東京都,世田谷区,喜多見７丁目,1989,ＲＣ,3,1R,2762.1597,25,35.62992962,139.5963071,S00005,1607.12
A00325,東京都,世田谷区,喜多見７丁目,1993,ＲＣ,3,1R,2825.356,30,35.63387711,139.595549,S00005,1233.55
A00326,東京都,世田谷区,喜多見７丁目,1987,ＲＣ,5,1R,2789.18,24,35.63106498,139.597417,S00005,1508.42
A00327,東京都,世田谷区,成城４丁目,2003,ＲＣ,5,1R,2893.4568,20,35.64355838,139.59201,S00005,1005.73
A00328,東京都,世田谷区,喜多見５丁目,1989,ＲＣ,4,1R,2796.31,25,35.62789575,139.598133,S00005,1884.09
A00329,東京都,世田谷区,成城２丁目,2007,ＲＣ,3,1R,3224.782,26,35.63731553,139.5975652,S00005,503.44
A00330,東京都,世田谷区,成城２丁目,2012,ＲＣ,6,1R,3420.9668,27,35.6384863,139.5982488,S00005,325.91
A00331,東京都,世田谷区,成城２丁目,1984,ＲＣ,7,1R,3061.3118,30,35.63776155,139.5972835,S00005,399.82
A00332,東京都,世田谷区,成城２丁目,1978,ＲＣ,6,1R,2657.7227,23,35.63693703,139.5971213,S00005,586.06
A00333,東京都,世田谷区,成城２丁目,1985,ＲＣ,6,1R,3061.3118,21,35.6383739,139.5959413,S00005,453.89
A00334,東京都,世田谷区,成城６丁目,1993,ＲＣ,4,1R,2961.7498,25,35.64528949,139.5976386,S00005,565.81
A00335,東京都,世田谷区,成城６丁目,2009,鉄骨,3,1R,3135.0762,24,35.64240399,139.5983216,S00005,295.96
A00336,東京都,世田谷区,成城６丁目,1993,ＲＣ,5,1R,2961.7498,25,35.64452144,139.5971858,S00005,559.65
A00337,東京都,世田谷区,成城６丁目,2006,ＲＣ,4,1R,3295.3813,29,35.64553216,139.5989802,S00005,623.95
A00338,東京都,世田谷区,成城７丁目,2000,ＲＣ,3,1R,2958.246,21,35.6454125,139.5971629,S00005,631.34
A00339,東京都,世田谷区,成城８丁目,1993,ＲＣ,5,1R,2845.3137,27,35.64516636,139.5935965,S00005,896.02
A00340,東京都,世田谷区,成城８丁目,1989,ＲＣ,5,1R,2788.886,26,35.64507835,139.5930892,S00005,968.74
A00341,東京都,世田谷区,成城８丁目,2008,ＲＣ,3,1R,3081.3447,23,35.6461894,139.5947959,S00005,861.55
A00342,東京都,世田谷区,成城８丁目,1992,ＲＣ,4,1R,2888.279,23,35.64678108,139.5965532,S00005,879.1
A00343,東京都,世田谷区,成城８丁目,1977,ＳＲＣ,4,1R,2504.8809,30,35.64642642,139.5958526,S00005,836.68
A00344,東京都,世田谷区,成城８丁目,2002,ＲＣ,4,1R,2847.5881,20,35.64708009,139.5925809,S00005,1296.5
A00345,東京都,世田谷区,成城８丁目,1990,ＲＣ,5,1R,2952.6685,30,35.64527023,139.595632,S00005,693.79
A00346,東京都,世田谷区,成城８丁目,1985,鉄骨造,2,1R,2864.2473,20,35.64585472,139.5948072,S00005,797.02
A00347,東京都,世田谷区,成城５丁目,1999,鉄骨造,2,1R,2843.0352,22,35.64353681,139.5939031,S00005,758.03
A00348,東京都,世田谷区,成城５丁目,2001,ＲＣ,3,1R,2897.3022,23,35.64333776,139.5931691,S00005,828.32
A00349,東京都,世田谷区,成城５丁目,1987,ＲＣ,2,1R,2980.191,21,35.63951325,139.5947629,S00005,443.87
A00350,東京都,世田谷区,成城５丁目,1987,ＲＣ,3,1R,2877.0447,26,35.64435938,139.5958376,S00005,604.63
A00351,東京都,世田谷区,成城５丁目,2000,ＲＣ,3,1R,2841.8096,21,35.64127158,139.5935579,S00005,896.96
A00352,東京都,世田谷区,成城３丁目,2004,ＲＣ,5,1R,3295.0906,23,35.63583067,139.5961751,S00005,782.89
A00353,東京都,世田谷区,成城３丁目,1988,ＳＲＣ,4,1R,3035.3928,30,35.63687073,139.5961572,S00005,561.82
A00354,東京都,世田谷区,成城３丁目,2008,ＲＣ,3,1R,3237.9883,25,35.63767808,139.5956972,S00005,583.23
A00355,東京都,世田谷区,成城３丁目,2003,鉄骨造,2,1R,3106.056,26,35.63637855,139.5971326,S00005,601.83
A00356,東京都,世田谷区,上祖師谷４丁目,1982,ＡＬＣ,3,1R,2485.109,29,35.65297993,139.5976303,S00005,1657.78
A00357,東京都,世田谷区,上祖師谷４丁目,1985,ＲＣ,4,1R,2850.0408,22,35.65305516,139.5948896,S00005,1924.8
A00358,東京都,世田谷区,上祖師谷４丁目,2000,ＲＣ,3,1R,2985.891,26,35.65416137,139.5933163,S00005,2411.87
A00359,東京都,世田谷区,上祖師谷４丁目,1990,ＲＣ,3,1R,2731.812,26,35.65273391,139.5949186,S00005,1805.09
A00360,東京都,世田谷区,成城９丁目,1977,ＲＣ,5,1R,2410.3755,29,35.64999574,139.594999,S00005,1356.4
A00361,東京都,世田谷区,成城９丁目,1987,ＳＲＣ,9,1R,2785.937,30,35.65020945,139.5982691,S00005,1248.22
A00362,東京都,世田谷区,成城９丁目,1985,ＲＣ,7,1R,2766.6301,30,35.65147784,139.5999411,S00005,1511.93
A00363,東京都,世田谷区,成城９丁目,1997,ＲＣ,6,1R,2837.7073,27,35.65228545,139.5988389,S00005,1569.9
A00364,東京都,世田谷区,成城９丁目,1986,鉄骨造,2,1R,2646.8677,28,35.65119091,139.5931471,S00005,1667.85
A00365,東京都,世田谷区,成城９丁目,1989,ＡＬＣ,2,1R,2682.5725,29,35.65203682,139.5979902,S00005,1615.39
A00366,東京都,世田谷区,成城９丁目,1999,ＲＣ,6,1R,2824.735,21,35.65198776,139.5967449,S00005,1628.42
A00367,東京都,世田谷区,成城９丁目,1976,ＲＣ,6,1R,2373.6028,23,35.65196528,139.597468,S00005,1528.68
A00368,東京都,世田谷区,成城９丁目,1986,鉄骨造,3,1R,2670.1665,26,35.65135972,139.597874,S00005,1587.28
A00369,東京都,世田谷区,成城７丁目,2000,ＲＣ,2,1R,2823.9937,26,35.64982712,139.6014511,S00005,1479.96
A00370,東京都,世田谷区,成城８丁目,2006,他,10,1R,3154.6309,22,35.64807747,139.5960945,S00005,978.82
A00371,東京都,世田谷区,祖師谷４丁目,2001,ＲＣ,4,1R,2963.2456,22,35.64647743,139.6021484,S00005,898.05
A00372,東京都,世田谷区,成城７丁目,1999,ＲＣ,3,1R,2855.523,24,35.64855953,139.6011962,S00005,1133.07
A00373,東京都,世田谷区,宇奈根１丁目,1985,ＡＬＣ,3,1R,2587.1816,30,35.62103279,139.6071349,S00005,2804.76
A00374,東京都,世田谷区,宇奈根１丁目,2007,ＡＬＣ,2,1R,2710.886,29,35.62221951,139.6070528,S00005,2699.53
A00375,東京都,世田谷区,大蔵６丁目,2004,ＡＬＣ,2,1R,2935.1284,23,35.62576978,139.607662,S00005,2189.86
A00376,東京都,世田谷区,鎌田４丁目,1981,ＲＣ,4,1R,2873.2676,28,35.62370969,139.608323,S00005,2399.34
A00377,東京都,世田谷区,船橋７丁目,1991,ＲＣ,3,1R,2787.083,27,35.65877052,139.6161213,S00006,1864.81
A00378,東京都,世田谷区,八幡山２丁目,1981,ＲＣ,3,1R,2556.5967,25,35.66072369,139.6153441,S00006,1680.37
A00379,東京都,世田谷区,八幡山２丁目,1989,ＲＣ,3,1R,2767.0325,21,35.66098173,139.616702,S00006,1570.93
A00380,東京都,世田谷区,船橋６丁目,1980,ＲＣ,0,1R,2599.9004,30,35.65836153,139.6237343,S00006,1405.15
A00381,東京都,世田谷区,船橋６丁目,1990,ＲＣ,3,1R,2955.9272,23,35.65912556,139.6250444,S00006,1308.17
A00382,東京都,世田谷区,船橋６丁目,2005,ＲＣ,7,1R,3182.3718,21,35.65927857,139.6246535,S00006,1298.64
A00383,東京都,世田谷区,船橋６丁目,1989,ＳＲＣ,3,1R,2811.3108,23,35.65837441,139.6229347,S00006,1500.54
A00384,東京都,世田谷区,桜上水２丁目,1987,ＲＣ,3,1R,2876.0815,20,35.65816253,139.6276674,S00007,1444.74
A00385,東京都,世田谷区,桜上水２丁目,1995,鉄骨造,2,1R,2972.6697,22,35.6599829,139.6273899,S00007,1113.64
A00386,東京都,世田谷区,桜上水２丁目,1986,ＡＬＣ,2,1R,2883.878,20,35.65935906,139.6272847,S00007,1163.79
A00387,東京都,世田谷区,船橋７丁目,1997,ＲＣ,6,1R,2883.4255,23,35.65834115,139.6195281,S00006,1465.49
A00388,東京都,世田谷区,八幡山２丁目,2006,ＲＣ,3,1R,3042.7683,25,35.6628071,139.6182756,S00006,1295.9
A00389,東京都,世田谷区,上北沢１丁目,2007,ＲＣ,5,1R,3291.8643,22,35.66197464,139.6269582,S00007,983.62
